title,pkg.filename,pkg.source,app.type,tags,app.title.full,app.title.short,app.credits,review.rating,text,review.status,pkg.version,review.summary,test.hw.model,test.hw.type,test.os.family,test.os.version
"videogame"§"com.drodin.tuxrider","com.drodin.tuxrider","fdroid","game",£,"Tux Rider","Tux Rider","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "Internet" "search engine"§"com.duckduckgo.mobile.android","com.duckduckgo.mobile.android","com.android.vending","non-game",£,"DuckDuckGo","DuckDuckGo","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.dynamixsoftware.printershare.amazon","com.dynamixsoftware.printershare.amazon","com.amazon.venezia","non-game",£,"PrinterShare","PrinterShare","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.dynamixsoftware.printhand.premium","com.dynamixsoftware.printhand.premium","com.amazon.venezia","non-game",£,"PrintHand","PrintHand","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.ea.game.dungeonkeeper_row","com.ea.game.dungeonkeeper_row","com.android.vending","game",£,"Dungeon Keeper","Dungeon Keeper","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "soccer"§"com.ea.game.fifa14_row","com.ea.game.fifa14_row","com.android.vending","game",£,"FIFA 14","FIFA 14","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.eastoakteam.montezumapuzzle2","com.eastoakteam.montezumapuzzle2","com.amazon.venezia","game",£,"Montezuma Puzzle 2","Montezuma Puzzle 2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.easy_games.pixeldungeon","com.easy_games.pixeldungeon","com.android.vending","game",£,"Easy Dungeon","Easy Dungeon","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.easygame.marblelegend","com.easygame.marblelegend","com.android.vending","game",£,"Marble Legend","Marble Legend","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "laser and mirrors"§"com.eatstuf.micropuzzle","com.eatstuf.micropuzzle","com.android.vending","game",£,"MicroPuzzle","MicroPuzzle","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "cloud storage"§"com.ecareme.asuswebstorage","com.ecareme.asuswebstorage","com.android.vending","non-game",£,"WebStorage","WebStorage","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.eclipsim.gpsstatus2","com.eclipsim.gpsstatus2","com.android.vending","non-game",£,"GPS Status","GPS Status","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion"§"com.edu4java.android.MotB","com.edu4java.android.MotB","com.android.vending","game",£,"Master Of The Board","Master Of The Board","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.EienStudios.ColorsInTheDark","com.EienStudios.ColorsInTheDark","com.amazon.venezia","game",£,"Just Colors","Just Colors","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "match three (or more)" "dungeon crawl"§"com.eightyeightgames.tenmillion.humble","com.eightyeightgames.tenmillion.humble","humblebundle","game",£,"10000000","10000000","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "inverse tower defense"§"com.elevenbitstudios.anomaly2game","com.elevenbitstudios.anomaly2game","humblebundle","game",£,"Anomaly 2","Anomaly 2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.elevenbitstudios.AnomalyWarzoneEarthHDNM","com.elevenbitstudios.AnomalyWarzoneEarthHDNM","humblebundle","game",£,"Anomaly HD","Anomaly HD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "inverse tower defense"§"com.elevenbitstudios.humblebundle.AnomalyKorea","com.elevenbitstudios.humblebundle.AnomalyKorea","humblebundle","game",£,"Anomaly KR","Anomaly KR","11 bit studios","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.elevenbitstudios.HumbleBundle.FunkySmugglers","com.elevenbitstudios.HumbleBundle.FunkySmugglers","humblebundle","game",£,"Funky Smugglers","Funky Smugglers","11 bit studios","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.elevenbitstudios.SleepwalkersJourneyHD.humble","com.elevenbitstudios.SleepwalkersJourneyHD.humble","humblebundle","game",£,"Sleepwalker's Journey","Sleepwalker's Journey","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.enchantedcode.flow","com.enchantedcode.flow","com.android.vending","non-game",£,"Flow","Flow","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.endomondo.android.pro","com.endomondo.android.pro","com.amazon.venezia","non-game",£,"Endomondo PRO","Endomondo PRO","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.eneko.puddle","com.eneko.puddle","humblebundle","game",£,"Puddle","Puddle","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.ENKSoft.QaisQuest","com.ENKSoft.QaisQuest","com.amazon.venezia","game",£,"Qais Quest Trial","Qais Quest Trial","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.ensenasoft.ultimatehngmhd","com.ensenasoft.ultimatehngmhd","com.amazon.venezia","game",£,"Ultimate Hangman HD","Ultimate Hangman HD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.entwicklerx.dodgetheseballsfree","com.entwicklerx.dodgetheseballsfree","com.android.vending","game",£,"Dodge These Balls","Dodge These Balls","EntwicklerX","3","Utilisation minimaliste du gyroscope interne. Règle simplissime, graphisme correct, jouabilité correcte, frustrant mais avec un goût de reviens-y… Par contre, pas de quoi y passer la nuit, ni y jouer tous les jours.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.entwicklerx.shuffleboard","com.entwicklerx.shuffleboard","com.android.vending","game",£,"Shuffle Board","Shuffle Board","EntwicklerX","1","Needs to be improved. The background image doesn't fit the TFP screen! A multiplayer mode would be cool.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.epoint.android.games.mjfgbfree","com.epoint.android.games.mjfgbfree","com.android.vending","game",£,"Mahjong and Friends Free","Mahjong and Friends Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.equazi.unolingo","com.equazi.unolingo","com.amazon.venezia","game",£,"Unolingo","Unolingo","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.estrongs.android.pop","com.estrongs.android.pop","com.android.vending","non-game",£,"—","ES File Explorer","EStrongs Inc.","2","Correct mais gère mal les « merges ». Or je n'ai pas actuellement besoin de ses fonctionnalités avancées.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "task manager"§"com.estrongs.android.taskmanager","com.estrongs.android.taskmanager","com.android.vending","non-game",£,"ES Task Manager","ES Task Manager","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.etermax.preguntados.pro","com.etermax.preguntados.pro","com.amazon.venezia","game",£,"Trivia Crack","Trivia Crack","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.evernote","com.evernote","com.android.vending","non-game",£,"Evernote","Evernote","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "music" "training"§"com.evilduck.musiciankit","com.evilduck.musiciankit","com.android.vending","non-game",£,"Perfect Ear 2","Perfect Ear 2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.exideas.cp.words.dutch","com.exideas.cp.words.dutch","com.android.vending","non-game",£,"Dutch MessagEase Wordlist","Dutch MessagEase Wordlist","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "keyboard" "extension" "wordlist" "english"§"com.exideas.cp.words.english","com.exideas.cp.words.english","com.android.vending","non-game",£,"English MessagEase Wordlist","English MessagEase Wordlist","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "keyboard" "extension" "wordlist" "french"§"com.exideas.cp.words.french","com.exideas.cp.words.french","com.android.vending","non-game",£,"French MessagEase Wordlist","French MessagEase Wordlist","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.exideas.megame","com.exideas.megame","com.android.vending","non-game",£,"MessagEase Game","MessagEase Game","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "keyboard"§"com.exideas.mekb","com.exideas.mekb","com.android.vending","non-game",£,"MessagEase Keyboard","MessagEase Keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion"§"com.exozet.android.catan","com.exozet.android.catan","humblebundle","game",£,"Catan","Catan","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion"§"com.exozet.game.carcassonne","com.exozet.game.carcassonne","humblebundle","game",£,"Carcassonne","Carcassonne","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "racing"§"com.expb.envirobearhumble","com.expb.envirobearhumble","humblebundle","game",£,"Enviro-Bear 2010","Enviro-Bear 2010","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.faceroll.dev.inu","com.faceroll.dev.inu","com.android.vending","game",£,"Galaxy Factions","Galaxy Factions","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.fallentreegames.amazon.noon","com.fallentreegames.amazon.noon","com.amazon.venezia","game",£,".NOON.",".NOON.","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.fallentreegames.amazon.quellmemento","com.fallentreegames.amazon.quellmemento","com.amazon.venezia","game",£,"Quell Memento","Quell Memento","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "puzzle"§"com.fallentreegames.quellfree","com.fallentreegames.quellfree","com.android.vending","game",£,"Quell","Quell","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.familyroomgames.piratesvsninjas","com.familyroomgames.piratesvsninjas","com.android.vending","game",£,"Pirates/Ninjas","Pirates/Ninjas","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "network" "analyser"§"com.farproc.wifi.analyzer","com.farproc.wifi.analyzer","com.android.vending","non-game",£,"Wifi Analyzer","Wifi Analyzer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.farsight.AndroidPinball.javaProject","com.farsight.AndroidPinball.javaProject","com.android.vending","game",£,"Pinball Arcade","Pinball Arcade","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "puzzle"§"com.fdgentertainment.paperama","com.fdgentertainment.paperama","com.android.vending","game",£,"Paperama","Paperama","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.FDGEntertainment.TentacleWars.Humble","com.FDGEntertainment.TentacleWars.Humble","humblebundle","game",£,"Tentacle Wars","Tentacle Wars","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.feelingtouch.newslash2","com.feelingtouch.newslash2","com.android.vending","game",£,"Slice Summer","Slice Summer","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame conversion"§"com.festalize.martianchess","com.festalize.martianchess","com.android.vending","game",£,"MartianChess","MartianChess","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.ffreedomfree.oware","com.ffreedomfree.oware","com.android.vending","game",£,"Mancala Four Pack Free","Mancala Four Pack Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.fheft.graviturnex.free","com.fheft.graviturnex.free","com.android.vending","game",£,"Graviturn Extended","Graviturn Extended","Team Graviturn","1","Ne fonctionne pas sur l'Asus Transformer Prime","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.fiberthemax.OpQ2keyboard","com.fiberthemax.OpQ2keyboard","com.android.vending","non-game",£,"dodol Keyboard","dodol Keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.fiistudio.fiinote","com.fiistudio.fiinote","com.android.vending","non-game",£,"FiiNote","FiiNote","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "beat'em'up"§"com.filmcow.llamaswithhatshumble","com.filmcow.llamaswithhatshumble","humblebundle","game",£,"Llamas with Hats","Llamas with Hats","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.fingersoft.hillclimb","com.fingersoft.hillclimb","com.android.vending","game",£,"Hill Climb Racing","Hill Climb Racing","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.FireproofStudios.TheRoom2Humble","com.FireproofStudios.TheRoom2Humble","humblebundle","game",£,"The Room Two","The Room Two","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.FireproofStudios.TheRoomHumble","com.FireproofStudios.TheRoomHumble","humblebundle","game",£,"The Room","The Room","Fireproof Games","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "puzzle" "platformer"§"com.fishingcactus.shiftlite","com.fishingcactus.shiftlite","com.android.vending","game",£,"Shift Lite","Shift Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "user interface"§"com.fishstix.gameboard","com.fishstix.gameboard","com.android.vending","non-game",£,"GamePad","GamePad","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.fiveexamples.inputmethod.tio","com.fiveexamples.inputmethod.tio","com.android.vending","non-game",£,"Tio keyboard","Tio keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "match three (or more)" "hexagonal"§"com.flaregames.bravesmart","com.flaregames.bravesmart","com.android.vending","game",£,"BraveSmart","BraveSmart","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "boardgame" "collectible cardgame"§"com.flaregames.craftedevil","com.flaregames.craftedevil","com.android.vending","game",£,"Evoker","Evoker","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.FlavoursGames.El_Pinguino_Run","com.FlavoursGames.El_Pinguino_Run","com.android.vending","game",£,"El Pinguino Run","El Pinguino Run","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.fluik.CardGameFree","com.fluik.CardGameFree","com.android.vending","game",£,"Castle Wars","Castle Wars","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.flyersoft.moonreader","com.flyersoft.moonreader","com.android.vending","non-game",£,"Moon+ Reader","Moon+ Reader","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "programming" "repl"§"com.folone.replcore","com.folone.replcore","com.android.vending","non-game",£,"REPL","REPL","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "programming" "repl" "scheme"§"com.folone.replscheme","com.folone.replscheme","com.android.vending","non-game",£,"SchemeREPL","SchemeREPL","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "document viewer" "pdf"§"com.foobnix.pdf.reader","com.foobnix.pdf.reader","com.android.vending","non-game",£,"PDF Reader","PDF Reader","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.forever.frederic2esb","com.forever.frederic2esb","com.amazon.venezia","game",£,"Frederic 2","Frederic 2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.fractiv.lanesplitter","com.fractiv.lanesplitter","com.android.vending","game",£,"Lane Splitter","Lane Splitter","fractiv","1","Très vite lassant. Comme quoi, 12 millions de joueurs sur iOS, ça ne prouve rien.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "reflex" "casual"§"com.freaxator.game100balls","com.freaxator.game100balls","com.android.vending","game",£,"100 Ballz","100 Ballz","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.freetoolsassociation.karateka.humble","com.freetoolsassociation.karateka.humble","humblebundle","game",£,"Karateka Classic","Karateka Classic","Karateka LLC","1","Tap, tap, tap, ouch, tap, tap … rronflllfll. Peut-être qu'avec un joystick ou sur un petit smartphone, la nostalgie jouerait. Mais là, non.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "match three (or more)"§"com.freshgames.cubis","com.freshgames.cubis","com.android.vending","game",£,"Cubis","Cubis","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "marble maze" "tilting"§"com.fridgecat.android.atiltlite","com.fridgecat.android.atiltlite","com.android.vending","game",£,"aTilt 3D Labyrinth Free","aTilt 3D Labyrinth Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.frogmind.badland.humble","com.frogmind.badland.humble","humblebundle","game",£,"BADLAND","BADLAND","—","2","Jolie variation sur Urthwurm mais trop casual. Les niveaux s'enchaînent et se ressemblent trop. Peu de challenge hormis quelques très rares passages et niveaux carrément hardcore, bizarre. (Avis sur les 40 premiers niveaux)","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.frozengun.freeze","com.frozengun.freeze","com.android.vending","game",£,"Freeze!","Freeze!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.funfactory.pinball","com.funfactory.pinball","com.android.vending","game",£,"Pinball Fantasy HD","Pinball Fantasy HD","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.g5e.abyss.amzn.full","com.g5e.abyss.amzn.full","com.amazon.venezia","game",£,"Abyss","Abyss","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.g5e.crystalportal","com.g5e.crystalportal","com.android.vending","game",£,"The Mystery of the Crystal Portal","The Mystery of the Crystal Portal","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.g5e.mahjonga.amzn.full","com.g5e.mahjonga.amzn.full","com.amazon.venezia","game",£,"Mahjong Artifacts","Mahjong Artifacts","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.g5e.paranormal","com.g5e.paranormal","com.android.vending","game",£,"Paranormal Agency","Paranormal Agency","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "sliding tiles" "puzzle"§"com.gabrielecirulli.app2048","com.gabrielecirulli.app2048","com.android.vending","game",£,"2048","2048","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.galakau.veloxfree","com.galakau.veloxfree","com.android.vending","game",£,"Velox 3D Free","Velox 3D Free","Galakau","3","Abstract Stunt/TrackMania Clone (ltd demo). Smooth and beautiful. Only three levels in the demo.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.galcon.dynamitejack.humble","com.galcon.dynamitejack.humble","humblebundle","game",£,"Dynamite Jack","Dynamite Jack","Hassey Enterprises, Inc.","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.game.drisk.free","com.game.drisk.free","com.android.vending","game",£,"Border Siege Lite","Border Siege Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.game.SkaterBoy","com.game.SkaterBoy","com.android.vending","game",£,"Skater Boy","Skater Boy","RunnerGames","1","Simple platformer.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.gameresort.stupidninjasfree","com.gameresort.stupidninjasfree","com.android.vending","game",£,"Stupid Ninjas","Stupid Ninjas","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.games.androidchallenge","com.games.androidchallenge","com.android.vending","game",£,"Chipper's Challenge","Chipper's Challenge","Altriak","2","Réimplémentation de Chip's Challenge. Apparement fidèle mais pas super joli et surtout injouable sur tablette","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.gamevil.cartoonwars.blade.global","com.gamevil.cartoonwars.blade.global","com.android.vending","game",£,"CW: Blade","CW: Blade","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.gamevil.plantswar.glo","com.gamevil.plantswar.glo","com.android.vending","game",£,"Plants War","Plants War","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "flicking" "air hockey" "two players"§"com.gameville.hockeyglow","com.gameville.hockeyglow","com.android.vending","game",£,"Air Hockey Glow 2","Air Hockey Glow 2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame" "gamebook"§"com.GDVGames.LoneWolfBiblio","com.GDVGames.LoneWolfBiblio","com.android.vending","game",£,"Lone Wolf Saga","Lone Wolf Saga","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.gelakinetic.mtgfam","com.gelakinetic.mtgfam","fdroid","game",£,"MTG Familiar","MTG Familiar","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.ghostsq.commander","com.ghostsq.commander","com.android.vending","non-game",£,"Ghost Commander","Ghost Commander","Ghost Squared","2","Correct mais gère mal les « merges ». Intérêt : dual-pane avec drag'n'drop.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.github.mobile","com.github.mobile","com.android.vending","non-game",£,"GitHub","GitHub","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.gkos.keyboard","com.gkos.keyboard","com.android.vending","non-game",£,"GKOS","GKOS","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.glTron","com.glTron","fdroid","game",£,"GL TRON","GL TRON","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.glu.android.zombsniper_noblood","com.glu.android.zombsniper_noblood","com.android.vending","game",£,"CK Zombies","CK Zombies","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.glu.gladiator","com.glu.gladiator","com.android.vending","game",£,"Blood and Glory","Blood and Glory","Glu Mobile","1","Pas mal mais répétitif et « fausse » gratuité. De nouveau un jeu présenté comme gratuit mais qui, sous couvert de proposer des bonus, pousse ensuite à la consommation dématérialisée … Ce principe me dérange beaucoup ! Dommage car il est plutôt bon. Positif : gfx de bonne qualité, animation correcte, gameplay assez bien pensé, mini-côté RPG (achat d'équipement, développement d'abilités) … Négatif : c'est vite répétitif.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.glu.modwarsniper","com.glu.modwarsniper","com.android.vending","game",£,"FLCommando","FLCommando","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.gmail.kobo.hiromaru","com.gmail.kobo.hiromaru","com.android.vending","non-game",£,"DroiDrum - a basic drum set","DroiDrum - a basic drum set","Hiromaru Kobo","1","Tiny toy drumkit.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.gnosoft.Vampir","com.gnosoft.Vampir","com.amazon.venezia","game",£,"V for Vampire","V for Vampire","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"videogame"§"com.godvillegame.android","com.godvillegame.android","com.android.vending","game",£,"Godville","Godville","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "user interface"§"com.goodmooddroid.gesturecontroldemo","com.goodmooddroid.gesturecontroldemo","com.android.vending","non-game",£,"GMD Gesture Control","GMD Gesture Control","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "collection manager" "book"§"com.goodreads","com.goodreads","com.android.vending","non-game",£,"Goodreads","Goodreads","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.google.android.apps.adm","com.google.android.apps.adm","com.android.vending","non-game",£,"Device Manager","Device Manager","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "mobility" "cartography" "online maps"§"com.google.android.apps.maps","com.google.android.apps.maps","com.android.vending","non-game",£,"Maps","Maps","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "Internet" "social network"§"com.google.android.apps.plus","com.google.android.apps.plus","com.android.vending","non-game",£,"Google+","Google+","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.google.android.diskusage","com.google.android.diskusage","com.android.vending","non-game",£,"DiskUsage","DiskUsage","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "email client"§"com.google.android.gm","com.google.android.gm","com.android.vending","non-game",£,"Gmail","Gmail","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.google.android.gms","com.google.android.gms","com.android.vending","non-game",£,"Google Play services","Google Play services","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "Internet" "search engine"§"com.google.android.googlequicksearchbox","com.google.android.googlequicksearchbox","com.android.vending","non-game",£,"Google Search","Google Search","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software" "keyboard"§"com.google.android.inputmethod.latin","com.google.android.inputmethod.latin","com.android.vending","non-game",£,"Google Keyboard","Google Keyboard","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.google.android.music","com.google.android.music","com.android.vending","non-game",£,"Google Play Music","Google Play Music","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"non-game software"§"com.google.android.talk","com.google.android.talk","com.android.vending","non-game",£,"Hangouts","Hangouts","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
